timestamp,datetime,open,high,low,close,volume
1754262000000,2025-08-04 06:00:00,3359.126,3362.05,3354.575,3361.957,5523
1754265600000,2025-08-04 07:00:00,3361.99,3362.386,3350.113,3352.197,7721
1754269200000,2025-08-04 08:00:00,3352.149,3353.649,3345.006,3352.315,9187
1754272800000,2025-08-04 09:00:00,3352.232,3355.281,3350.243,3354.233,5548
1754276400000,2025-08-04 10:00:00,3354.283,3360.817,3354.283,3360.255,5804
1754280000000,2025-08-04 11:00:00,3360.259,3362.164,3358.747,3358.953,4244
1754283600000,2025-08-04 12:00:00,3358.914,3360.982,3355.442,3357.553,4685
1754287200000,2025-08-04 13:00:00,3357.495,3362.671,3353.555,3362.625,7382
1754290800000,2025-08-04 14:00:00,3362.567,3362.567,3351.685,3355.904,8572
1754294400000,2025-08-04 15:00:00,3355.93,3359.831,3354.081,3358.448,6478
1754298000000,2025-08-04 16:00:00,3358.407,3361.836,3356.874,3357.977,5989
1754301600000,2025-08-04 17:00:00,3357.953,3358.927,3352.886,3357.854,5734
1754305200000,2025-08-04 18:00:00,3357.891,3370.749,3357.642,3370.263,7691
1754308800000,2025-08-04 19:00:00,3370.262,3371.552,3361.037,3367.79,9920
1754312400000,2025-08-04 20:00:00,3367.808,3385.408,3367.031,3383.241,13936
1754316000000,2025-08-04 21:00:00,3383.288,3384.625,3371.828,3374.035,11473
1754319600000,2025-08-04 22:00:00,3373.98,3376.147,3370.647,3374.306,9195
1754323200000,2025-08-04 23:00:00,3374.305,3378.153,3370.571,3370.978,6823
1754326800000,2025-08-05 00:00:00,3370.991,3374.316,3370.659,3373.946,5676
1754330400000,2025-08-05 01:00:00,3374.059,3376.857,3373.19,3375.817,4076
1754334000000,2025-08-05 02:00:00,3375.806,3377.165,3374.44,3375.971,4238
1754337600000,2025-08-05 03:00:00,3375.917,3376.928,3373.415,3373.878,2740
1754344800000,2025-08-05 05:00:00,3375.404,3376.422,3373.698,3374.733,2309
1754348400000,2025-08-05 06:00:00,3374.728,3379.703,3374.728,3377.407,4063
1754352000000,2025-08-05 07:00:00,3377.383,3381.409,3375.858,3379.777,4776
1754355600000,2025-08-05 08:00:00,3379.806,3382.398,3377.894,3379.061,6188
1754359200000,2025-08-05 09:00:00,3378.963,3381.452,3373.618,3373.618,5864
1754362800000,2025-08-05 10:00:00,3373.59,3375.42,3372.057,3372.057,4453
1754366400000,2025-08-05 11:00:00,3372.107,3373.258,3370.981,3371.113,3551
1754370000000,2025-08-05 12:00:00,3371.169,3374.078,3367.72,3373.988,5977
1754373600000,2025-08-05 13:00:00,3374.022,3374.15,3365.688,3366.191,5793
1754377200000,2025-08-05 14:00:00,3366.255,3375.499,3366.079,3373.654,7195
1754380800000,2025-08-05 15:00:00,3373.644,3374.607,3366.055,3366.124,5976
1754384400000,2025-08-05 16:00:00,3366.162,3366.355,3358.854,3359.644,6330
1754388000000,2025-08-05 17:00:00,3359.615,3361.755,3352.942,3353.22,7231
1754391600000,2025-08-05 18:00:00,3353.23,3354.292,3349.803,3351.408,6990
